name,family,reward,guide,objective,replay,beta,n_seeds,base_atom_stability_mean,base_atom_stability_std,base_log_reward_mean_mean,base_log_reward_mean_std,base_log_reward_top1_mean,base_log_reward_top1_std,base_log_reward_top10_mean,base_log_reward_top10_std,base_log_reward_top100_mean,base_log_reward_top100_std,base_mol_stability_mean,base_mol_stability_std,base_n_valid_smiles_mean,base_n_valid_smiles_std,base_parse_rate_mean,base_parse_rate_std,base_reused_from_mean,base_reused_from_std,base_reward_mean_mean,base_reward_mean_std,base_reward_top1_mean,base_reward_top1_std,base_reward_top10_mean,base_reward_top10_std,base_reward_top100_mean,base_reward_top100_std,base_uniqueness_mean,base_uniqueness_std,fcd_base_vs_ref_mean,fcd_base_vs_ref_std,fcd_guided_vs_base_mean,fcd_guided_vs_base_std,fcd_guided_vs_ref_mean,fcd_guided_vs_ref_std,guided_atom_stability_mean,guided_atom_stability_std,guided_log_reward_mean_mean,guided_log_reward_mean_std,guided_log_reward_top1_mean,guided_log_reward_top1_std,guided_log_reward_top10_mean,guided_log_reward_top10_std,guided_log_reward_top100_mean,guided_log_reward_top100_std,guided_mol_stability_mean,guided_mol_stability_std,guided_n_valid_smiles_mean,guided_n_valid_smiles_std,guided_parse_rate_mean,guided_parse_rate_std,guided_reward_mean_mean,guided_reward_mean_std,guided_reward_top1_mean,guided_reward_top1_std,guided_reward_top10_mean,guided_reward_top10_std,guided_reward_top100_mean,guided_reward_top100_std,guided_uniqueness_mean,guided_uniqueness_std,mean_delta_mean,mean_delta_std,n_components_mean,n_components_std,reward_mean_delta_mean,reward_mean_delta_std,reward_top100_delta_mean,reward_top100_delta_std,reward_top10_delta_mean,reward_top10_delta_std,reward_top1_delta_mean,reward_top1_delta_std,top100_delta_mean,top100_delta_std,top10_delta_mean,top10_delta_std,top1_delta_mean,top1_delta_std,wass_MW_base_vs_ref_mean,wass_MW_base_vs_ref_std,wass_MW_guided_vs_ref_mean,wass_MW_guided_vs_ref_std,wass_TPSA_base_vs_ref_mean,wass_TPSA_base_vs_ref_std,wass_TPSA_guided_vs_ref_mean,wass_TPSA_guided_vs_ref_std,wass_logP_base_vs_ref_mean,wass_logP_base_vs_ref_std,wass_logP_guided_vs_ref_mean,wass_logP_guided_vs_ref_std,wass_n_heavy_base_vs_ref_mean,wass_n_heavy_base_vs_ref_std,wass_n_heavy_guided_vs_ref_mean,wass_n_heavy_guided_vs_ref_std,wass_n_rings_base_vs_ref_mean,wass_n_rings_base_vs_ref_std,wass_n_rings_guided_vs_ref_mean,wass_n_rings_guided_vs_ref_std
compose-osimertinib-product-k4-b10,compose,osimertinib,product,compose,off,10,1,0.8659020951246152,0.0,-2.9245535499957676,0.0,-0.2290726829685388,0.0,-0.2391704377301879,0.0,-0.2822102781873759,0.0,0.0216,0.0,4736.0,0.0,0.9472,0.0,,,0.2121618228533045,0.0,0.7952707287670506,0.0,0.7872980936015275,0.0,0.7542856683625081,0.0,0.9989442567567568,0.0,2.702622120395148,0.0,0.7461651699407099,0.0,3.1495205047339,0.0,0.8646490961326369,0.0,-2.8344555556928297,0.0,-0.2118612125580139,0.0,-0.2208937235866078,0.0,-0.2725467149451262,0.0,0.0186,0.0,4740.0,0.0,0.948,0.0,0.2227123118631103,0.0,0.809076979499013,0.0,0.8018186436171965,0.0,0.7616460674022052,0.0,0.9985232067510549,0.0,0.09009799430293786,0.0,4.0,0.0,0.010550489009805791,0.0,0.007360399039697096,0.0,0.014520550015668987,0.0,0.0138062507319624,0.0,0.009663563242249651,0.0,0.01827671414358009,0.0,0.0172114704105249,0.0,7.816791753378382,0.0,7.706939870886076,0.0,1.7478662094594593,0.0,1.4046251898734177,0.0,0.24079551808783795,0.0,0.28422988279324907,0.0,0.44855844594594546,0.0,0.4824261603375525,0.0,0.19038851351351355,0.0,0.19680253164556988,0.0
stability-geom-base-db-b1,stability,atom_stability,base,db,off,1,3,0.85316420042804,0.0009276076739057145,-0.15957413125323308,0.0008764508374068731,0.0,0.0,0.0,0.0,0.0,0.0,0.024866666666666665,0.0015860503004493762,4644.666666666667,21.791945504908202,,,,,,,,,,,,,0.9977783952570273,0.0007008116643814896,4.292853491825383,0.1161301061852905,0.08551921560862279,0.001418260671604523,4.678723945918279,0.13479780452205448,0.8526356277989637,0.0009838124484442777,-0.16307165172225072,0.001662443506275276,0.0,0.0,0.0,0.0,0.0,0.0,0.0236,0.0019866219234335124,4665.0,21.416504538945347,0.9329999999999999,0.004283300907789053,0.8536783822565556,0.0010521908226447142,1.0,0.0,1.0,0.0,1.0,0.0,0.9965730065731964,0.0006142727978819703,-0.003497520469017625,0.0007861593449546819,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,15.6188598670552,1.229015439031874,17.404577968171456,0.9141916331811126,4.162618151021,0.42087301575912933,4.380853583725943,0.5317497970829981,0.3460932033020643,0.005255574600455271,0.3668948600826405,0.002688512355019203,1.2627378189076073,0.06729920348766522,1.4212176234282612,0.036322030227101246,0.20587995458956546,0.013438634662727711,0.2345385151932747,0.015499934030565722
stability-geom-base-db-b10,stability,atom_stability,base,db,off,10,3,0.85316420042804,0.0009276076739057145,-0.15957413125323308,0.0008764508374068731,0.0,0.0,0.0,0.0,0.0,0.0,0.024866666666666665,0.0015860503004493762,4644.666666666667,21.791945504908202,,,,,,,,,,,,,0.9977783952570273,0.0007008116643814896,4.292853491825383,0.1161301061852905,0.11527411715427623,0.008239202907295485,4.840598458694321,0.15785393453474283,0.8523368555374811,0.0012299162554940703,-0.16443756339474042,0.0016844584658718804,0.0,0.0,0.0,0.0,0.0,0.0,0.0244,0.002545584412271572,4669.666666666667,27.010286106510527,0.9339333333333334,0.0054020572213021,0.8527143021321798,0.0010439397598555934,1.0,0.0,1.0,0.0,1.0,0.0,0.9956464807773738,0.00018224770407493913,-0.004863432141507344,0.0009157301790938922,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,15.6188598670552,1.229015439031874,18.323243774510797,1.1388759896341178,4.162618151021,0.42087301575912933,4.799788835004374,0.5857450442096813,0.3460932033020643,0.005255574600455271,0.36467341692810235,0.0036337431191083265,1.2627378189076073,0.06729920348766522,1.505605636441813,0.06263508523659819,0.20587995458956546,0.013438634662727711,0.22837986624026727,0.010734283017218162
stability-geom-hidden-db-b1,stability,atom_stability,hidden,db,off,1,3,0.85316420042804,0.0009276076739057145,-0.15957413125323308,0.0008764508374068731,0.0,0.0,0.0,0.0,0.0,0.0,0.024866666666666665,0.0015860503004493762,4644.666666666667,21.791945504908202,,,,,,,,,,,,,0.9977783952570273,0.0007008116643814896,4.292853491825383,0.1161301061852905,0.3466122582527144,0.016259046351908075,5.633008083225628,0.199059352801896,0.8507549314173589,0.0010175650524371427,-0.1818229038360364,0.0013070012561845388,0.0,0.0,0.0,0.0,-0.0007621423713862896,0.000552322866604499,0.020466666666666668,0.0023626726862225815,4704.666666666667,19.601587237318874,0.9409333333333333,0.003920317447463809,0.8441480434937411,0.0007686547563925675,1.0,0.0,1.0,0.0,0.9992451074494815,0.0005471370788883284,0.9820017645498623,0.0007440521141289675,-0.022248772582803306,0.0018140288906227015,,,,,,,,,,,-0.0007621423713862896,0.000552322866604499,0.0,0.0,0.0,0.0,15.6188598670552,1.229015439031874,24.585031538222065,1.382094056262684,4.162618151021,0.42087301575912933,5.114520997551286,0.4749573041665563,0.3460932033020643,0.005255574600455271,0.44066762021892986,0.009261068555680553,1.2627378189076073,0.06729920348766522,1.9595735423015974,0.0657952866745157,0.20587995458956546,0.013438634662727711,0.2975140659299456,0.011352012197244334
stability-geom-hidden-db-b10,stability,atom_stability,hidden,db,off,10,3,0.85316420042804,0.0009276076739057145,-0.15957413125323308,0.0008764508374068731,0.0,0.0,0.0,0.0,0.0,0.0,0.024866666666666665,0.0015860503004493762,4644.666666666667,21.791945504908202,,,,,,,,,,,,,0.9977783952570273,0.0007008116643814896,4.292853491825383,0.1161301061852905,0.41860661300182284,0.012843406971868353,5.797002956126055,0.17361387610239798,0.8505411227901819,0.0006358626317335309,-0.19000991159916467,0.0018508024048620125,0.0,0.0,0.0,0.0,-0.00065988440066576,0.0008046707217088045,0.0206,0.0023551362310207592,4695.333333333333,17.13346303452853,0.9390666666666666,0.0034266926069057057,0.841441597616134,0.0009554219263987257,1.0,0.0,1.0,0.0,0.999346640515408,0.0007966395772861564,0.97529462080163,0.00028766126591813445,-0.030435780345931574,0.0013369481184948326,,,,,,,,,,,-0.00065988440066576,0.0008046707217088045,0.0,0.0,0.0,0.0,15.6188598670552,1.229015439031874,27.616019260238303,1.417587838611493,4.162618151021,0.42087301575912933,5.229736299003516,0.5566612315747924,0.3460932033020643,0.005255574600455271,0.4673324698535016,0.003811940207876533,1.2627378189076073,0.06729920348766522,2.1631176508955927,0.07363743095096188,0.20587995458956546,0.013438634662727711,0.3207849990053783,0.014075277861959556
sweep-fexo-base-db-replay_off-b1,sweep,fexo,base,db,off,1,3,0.8535179396115579,0.0006084474516141096,-2.5111026582819487,0.015538367413186947,-0.29457326730092365,0.0291579685345815,-0.3500660826762518,0.010492321879797397,-0.4182809280355771,0.0022012477170268324,0.029133333333333334,0.0008993825042154695,4646.666666666667,19.93879523831757,0.9293333333333332,0.003987759047663504,,,0.2628881581553304,0.0019767210212603315,0.7451682087822764,0.02194652775317358,0.7048835276184252,0.007470990891325428,0.658500082157242,0.0014669294837495286,0.9967708884119998,0.0008847113731587786,4.311332086436157,0.05157458220314524,0.6879841839065174,0.019083083604056743,4.619909483271068,0.1072063972270622,0.8525838256517889,0.0013230198253026343,-2.5298971939257915,0.058057130005978425,-0.2684074491262436,0.02650336582469847,-0.34197938293218616,0.0028303684676531716,-0.41833111171921095,0.005585642106043364,0.0234,0.0015577761927397234,4667.333333333333,22.9830855679176,0.9334666666666666,0.0045966171135835175,0.2603986745934587,0.0024574630486235136,0.7648650406978671,0.0203023554268155,0.7107823074777976,0.0019125363956511339,0.6585485354518116,0.0036612760151205773,0.9970039873721576,0.0008996746597683123,-0.01879453564384311,0.07026183825060613,,,-0.0024894835618717117,0.004372864486866728,4.8453294569594796e-05,0.0028421218859525734,0.005898779859372334,0.008768897656151424,0.019696831915590685,0.031145895151593085,-5.018368363379766e-05,0.004238266791576573,0.008086699744065598,0.01219319418482523,0.026165818174680073,0.04088379387404647,16.018558074861364,1.3366132468965621,16.144686554316042,1.2551117279659503,3.90994818885706,0.18042945171749475,4.040432142757434,0.4175972127562551,0.3616874190801996,0.008743083902429333,0.36632439897234365,0.0046959486114864285,1.306957416901049,0.09001866311858481,1.3040570822367548,0.059373239593681695,0.2197558827159274,0.0033610751610742783,0.21037585428506636,0.017195061931158436
sweep-fexo-base-db-replay_off-b10,sweep,fexo,base,db,off,10,3,0.8528814517692007,0.0008640916819709316,-2.544714688356098,0.027908210525479055,-0.32724592089653015,0.010651766530526463,-0.3475336442391077,0.005351443441978089,-0.4281415588657061,0.0042593795886289665,0.025933333333333336,0.00018856180831641317,4628.0,29.43920288775949,0.9255999999999999,0.005887840577551903,,,0.2578252978775026,0.002472231163166769,0.7209473046492949,0.007671233511850548,0.7065063558568557,0.00379426711772378,0.652156420043361,0.002803923423765183,0.9985577276157555,0.00027792928230467763,4.382450434411065,0.08533771494008863,0.7100192291294576,0.012509512190346636,4.692708308479524,0.15505820510174445,0.8513023741766975,0.0006111362151671068,-2.451360495182217,0.057031016247347466,-0.2684074491262436,0.02650336582469847,-0.344661786655585,0.0055666355925775395,-0.41938926572601004,0.005326375856496919,0.024333333333333332,0.0011813363431112894,4668.0,22.992752481307377,0.9335999999999999,0.004598550496261474,0.2669389833708534,0.002163226832950171,0.7648650406978671,0.0203023554268155,0.7088260712774849,0.0039418772397311706,0.6578386345154678,0.003501872905392253,0.9970024645343041,0.00033519989304141263,0.0933541931738806,0.06395351465413997,,,0.009113685493350843,0.0022106917027630204,0.005682214472106743,0.006220515750138588,0.0023197154206291426,0.007589510201455841,0.04391773604857219,0.017597763769745756,0.00875229313969611,0.00944896648617469,0.0028718575835228,0.010760318885306366,0.05883847177028656,0.0227429776958104,17.89386080367083,1.6073830044814506,15.966049052679054,1.3764856852027814,4.122620166016685,0.29228249807393625,3.592707283162628,0.330068073930049,0.3585702349183458,0.019685333666072096,0.3887291366999501,0.0028503664171857677,1.43284380991055,0.11088817101732179,1.2614672922746228,0.07573816569037486,0.23517610115122245,0.006397659184278071,0.2001130806473802,0.018697092510930356
sweep-fexo-base-db-replay_on-b1,sweep,fexo,base,db,on,1,3,0.8540275385734896,0.0010327173868647465,-2.5447946245080173,0.021494295816725083,-0.26604895293712616,0.02903804737143014,-0.33697325338919953,0.0084360031019947,-0.42006361658374464,0.002451806759503798,0.027399999999999997,0.003024345659257002,4631.666666666667,8.993825042154695,0.9263333333333333,0.0017987650084309492,,,0.259883623151892,0.0032323210868023546,0.7667229702730184,0.02207487803270632,0.7142793980676388,0.0061924786285464445,0.6574756157699131,0.0016618396757317752,0.9977696165404968,0.00044064389653260673,4.44361798002106,0.13533460327046837,0.7004471197743006,0.017726661514758317,4.903265058804545,0.15645362510941122,0.8519552644849536,0.001006319975365775,-2.5954793605883077,0.06337113380637932,-0.2684074491262436,0.02650336582469847,-0.33870082149902975,0.004728111053814825,-0.41984372412165,0.003476410204526303,0.023933333333333334,0.0024997777679003565,4671.0,8.16496580927726,0.9342,0.0016329931618554536,0.25615504990405064,0.003099627351428358,0.7648650406978671,0.0203023554268155,0.7131309469725345,0.0035094779103063507,0.6575947856579022,0.0022864103239799774,0.995504772069911,0.00034174554435038894,-0.050684736080290595,0.08106527224411919,,,-0.0037285732478413713,0.004953122888719604,0.00011916988798913823,0.0034189781172816415,-0.001148451095104308,0.00474923553263964,-0.0018579295751513698,0.008127277422295106,0.00021989246209463964,0.005218071985450621,-0.0017275681098302316,0.00675963262327527,-0.0023584961891174316,0.010615496776867824,16.542690065566536,1.6332370272240648,19.441989549627174,1.9566468761770164,4.166301692574371,0.1924339902633135,4.4201627984523215,0.6062763607931153,0.3487279009403014,0.025916260158076642,0.3921517869025217,0.0027357161125501606,1.33444297966103,0.10295660588470568,1.60111731261828,0.10505743344193189,0.21130139550657315,0.016786304050666244,0.2517720426852091,0.012002233931699146
sweep-fexo-base-db-replay_on-b10,sweep,fexo,base,db,on,10,3,0.85316420042804,0.0009276076739057145,-2.5550446680886685,0.06060924362353294,-0.2684074491262436,0.02650336582469847,-0.34381071378787365,0.006520196814972753,-0.4213925638298193,0.005729029437141034,0.024866666666666665,0.0015860503004493762,4644.666666666667,21.791945504908202,,,,,,,,,,,,,0.9977783952570273,0.0007008116643814896,4.292853491825383,0.1161301061852905,0.22234357022654194,0.011650794828952102,4.71152636557063,0.18317082029326007,0.8552783008142583,0.0012424603725658678,-2.5910530738860724,0.0716287292988596,-0.3015143871307373,0.025992231192352735,-0.35518370469411215,0.006738881196865661,-0.4242355055610339,0.0023263251671042737,0.028399999999999998,0.0022861904265976344,4669.0,24.657656011875904,0.9338000000000001,0.004931531202375184,0.2561815537640654,0.003114163056860579,0.7399468477047352,0.019204358089682988,0.7012647729584159,0.004770626236307249,0.6545953372141468,0.0015269863953020753,0.9972881487878539,0.000432147575016017,-0.036008405797403796,0.0316037313701192,,,,,,,,,,,-0.0028429417312145397,0.003522262833913966,-0.011372990906238556,0.00870882597229746,-0.03310693800449371,0.04682028073460026,15.6188598670552,1.229015439031874,21.92470674266158,1.6288159982819164,4.162618151021,0.42087301575912933,4.394181121157373,0.6509234396767474,0.3460932033020643,0.005255574600455271,0.4127549916948368,0.01318003707007131,1.2627378189076073,0.06729920348766522,1.6985005226449814,0.09537480997633617,0.20587995458956546,0.013438634662727711,0.2738887003871926,0.026035638801412846
sweep-fexo-hidden-db-replay_off-b1,sweep,fexo,hidden,db,off,1,3,0.85316420042804,0.0009276076739057145,-2.5550446680886685,0.06060924362353294,-0.2684074491262436,0.02650336582469847,-0.34381071378787365,0.006520196814972753,-0.4213925638298193,0.005729029437141034,0.024866666666666665,0.0015860503004493762,4644.666666666667,21.791945504908202,,,,,,,,,,,,,0.9977783952570273,0.0007008116643814896,4.292853491825383,0.1161301061852905,0.5101173980431213,0.0015740835129246507,5.975238250645144,0.14737421875930928,0.8478240338365998,0.0007726818653848812,-2.5284678528669127,0.050324150493143614,-0.2772293835878372,0.037552949446916374,-0.34290779580672587,0.010629614380403303,-0.42089670196175577,0.0008956083918045034,0.020066666666666667,0.002099735433069816,4698.333333333333,20.038851153585515,0.9396666666666667,0.004007770230717115,0.2606320142439097,0.0022624939616023147,0.7584133883772997,0.028334782616958258,0.7100589428128091,0.007512704757763336,0.6568523391513343,0.0005604177371900611,0.9834732705734274,0.00119853764936098,0.026576815221755517,0.01315493795343464,,,,,,,,,,,0.0004958618680636073,0.0053757035979962176,0.0009029179811477772,0.017148821646482515,-0.008821934461593628,0.012476099361952297,15.6188598670552,1.229015439031874,25.68942698843465,1.4851733812519838,4.162618151021,0.42087301575912933,4.490040046068778,0.23244179685065583,0.3460932033020643,0.005255574600455271,0.5475611383968694,0.009173221484983484,1.2627378189076073,0.06729920348766522,2.1063079283835413,0.05636322648875237,0.20587995458956546,0.013438634662727711,0.32147357189473547,0.015388225855114245
sweep-fexo-hidden-db-replay_off-b10,sweep,fexo,hidden,db,off,10,3,0.85316420042804,0.0009276076739057145,-2.5550446680886685,0.06060924362353294,-0.2684074491262436,0.02650336582469847,-0.34381071378787365,0.006520196814972753,-0.4213925638298193,0.005729029437141034,0.024866666666666665,0.0015860503004493762,4644.666666666667,21.791945504908202,,,,,,,,,,,,,0.9977783952570273,0.0007008116643814896,4.292853491825383,0.1161301061852905,0.46390642885894334,0.016904449971425074,5.5333934870467045,0.12072582593227163,0.8525456177866263,0.0007797092985473269,-2.5160615369343837,0.05394120573079336,-0.2772293835878372,0.037552949446916374,-0.3478215570251147,0.001998779473270685,-0.421497594366471,0.0045513407901017775,0.022000000000000002,0.002160246899469287,4691.666666666667,19.48218559493661,0.9383333333333335,0.003896437118987307,0.26055001291743835,0.0029735049604870255,0.7584133883772997,0.028334782616958258,0.7065611436452827,0.0012100079909972239,0.6564418695132767,0.0029469385181074316,0.9807433785756138,0.0009299171671745762,0.03898313115428446,0.017223262089767617,,,,,,,,,,,-0.00010503053665161799,0.005190405707964764,-0.004010843237241102,0.0060305165102774085,-0.008821934461593628,0.012476099361952297,15.6188598670552,1.229015439031874,25.9949534790033,1.1842456115749005,4.162618151021,0.42087301575912933,4.239044340971975,0.4376729419052004,0.3460932033020643,0.005255574600455271,0.5071167501923806,0.01290876185302887,1.2627378189076073,0.06729920348766522,1.9259512388239777,0.05645682326207301,0.20587995458956546,0.013438634662727711,0.32399556380794325,0.01567011204593879
sweep-fexo-hidden-db-replay_on-b1,sweep,fexo,hidden,db,on,1,3,0.85316420042804,0.0009276076739057145,-2.5550446680886685,0.06060924362353294,-0.2684074491262436,0.02650336582469847,-0.34381071378787365,0.006520196814972753,-0.4213925638298193,0.005729029437141034,0.024866666666666665,0.0015860503004493762,4644.666666666667,21.791945504908202,,,,,,,,,,,,,0.9977783952570273,0.0007008116643814896,4.292853491825383,0.1161301061852905,0.48468840857112144,0.009494634438195749,6.011250255518884,0.1407496380531269,0.8472266964726985,0.0005101148456123981,-2.5173057553169533,0.07087608917177882,-0.2684074491262436,0.02650336582469847,-0.33625531444946927,0.0023558887920336236,-0.4176244020958742,0.0033030738260498202,0.018333333333333333,0.001961858529274954,4690.0,17.146428199482248,0.9380000000000001,0.00342928563989648,0.26250481188044783,0.0033937283138319118,0.7648650406978671,0.0203023554268155,0.7148215152377357,0.001683232806014014,0.6590429526588663,0.0021729562091011316,0.9867808492874307,0.0006166923445734703,0.03773891277171515,0.010305813684802526,,,,,,,,,,,0.003768161733945193,0.002793222951245672,0.007555399338404341,0.004164363745079175,0.0,0.0,15.6188598670552,1.229015439031874,21.961451995905687,2.198522240285071,4.162618151021,0.42087301575912933,4.283188985188463,0.4981173927872917,0.3460932033020643,0.005255574600455271,0.48849743740126833,0.011826296999158993,1.2627378189076073,0.06729920348766522,1.7854359225267018,0.1155605298565448,0.20587995458956546,0.013438634662727711,0.26704347278357904,0.01757034422809098
sweep-fexo-hidden-db-replay_on-b10,sweep,fexo,hidden,db,on,10,3,0.85316420042804,0.0009276076739057145,-2.5550446680886685,0.06060924362353294,-0.2684074491262436,0.02650336582469847,-0.34381071378787365,0.006520196814972753,-0.4213925638298193,0.005729029437141034,0.024866666666666665,0.0015860503004493762,4644.666666666667,21.791945504908202,,,,,,,,,,,,,0.9977783952570273,0.0007008116643814896,4.292853491825383,0.1161301061852905,0.3547423023449028,0.020180373205432072,5.338272133420451,0.2050320768249368,0.8524541778488013,0.0007873042518352848,-2.5881523963624047,0.05345957411072814,-0.2684074491262436,0.02650336582469847,-0.33414575805266694,0.009069195043780086,-0.4185991412897905,0.007148435897866058,0.021666666666666667,0.0014267289706021797,4683.333333333333,12.498888839501783,0.9366666666666666,0.0024997777679003704,0.2539309274709633,0.0033421181279034155,0.7648650406978671,0.0203023554268155,0.7163438216189814,0.006661616482145477,0.6584540156687434,0.004652232787717516,0.9821324092178357,0.0010669098545810856,-0.0331077282737362,0.02898196473544844,,,,,,,,,,,0.0027934225400288817,0.0019745873275757923,0.009664955735206612,0.008311619184355955,0.0,0.0,15.6188598670552,1.229015439031874,26.879639201553875,1.7264880138892262,4.162618151021,0.42087301575912933,4.677188900138486,0.4306462282516451,0.3460932033020643,0.005255574600455271,0.47753164948804044,0.01497103531714436,1.2627378189076073,0.06729920348766522,2.1156557700216063,0.0919762369934985,0.20587995458956546,0.013438634662727711,0.3305552299993683,0.019785460095483258
sweep-fexo-tempgain-db-replay_off-b1,sweep,fexo,tempgain,db,off,1,3,0.85316420042804,0.0009276076739057145,-2.5550446680886685,0.06060924362353294,-0.2684074491262436,0.02650336582469847,-0.34381071378787365,0.006520196814972753,-0.4213925638298193,0.005729029437141034,0.024866666666666665,0.0015860503004493762,4644.666666666667,21.791945504908202,,,,,,,,,,,,,0.9977783952570273,0.0007008116643814896,4.292853491825383,0.1161301061852905,0.06007715211850003,0.001706477255839176,4.401089264069118,0.14463873501432456,0.8529808591130199,0.0011581385100966374,-2.515000741463463,0.06734881199129082,-0.2684074491262436,0.02650336582469847,-0.3407786811391513,0.0057956845841388265,-0.4182269081970056,0.004812913118258927,0.023933333333333334,0.0021249836600678966,4654.666666666667,25.82419193099542,0.9309333333333333,0.005164838386199067,0.26156901306343744,0.003125101099047348,0.7648650406978671,0.0203023554268155,0.7115868653703084,0.004094775200609846,0.6586291138766697,0.003173487418451302,0.9977826005156024,0.0005251797454677195,0.04004392662520543,0.010948372218605302,,,,,,,,,,,0.003165655632813772,0.0011850242076334296,0.003032032648722316,0.0007415259775642593,0.0,0.0,15.6188598670552,1.229015439031874,15.075419203441774,1.4733671347891586,4.162618151021,0.42087301575912933,3.90992362736336,0.5083867973366865,0.3460932033020643,0.005255574600455271,0.3527627316321833,0.0013899198695508776,1.2627378189076073,0.06729920348766522,1.2195330132680058,0.07719278947929932,0.20587995458956546,0.013438634662727711,0.20366142267493084,0.021971917767613407
sweep-fexo-tempgain-db-replay_off-b10,sweep,fexo,tempgain,db,off,10,3,0.85316420042804,0.0009276076739057145,-2.5550446680886685,0.06060924362353294,-0.2684074491262436,0.02650336582469847,-0.34381071378787365,0.006520196814972753,-0.4213925638298193,0.005729029437141034,0.024866666666666665,0.0015860503004493762,4644.666666666667,21.791945504908202,,,,,,,,,,,,,0.9977783952570273,0.0007008116643814896,4.292853491825383,0.1161301061852905,0.1224645284378217,0.005173736235298221,4.285573306983561,0.13092525257987941,0.8536487162058447,0.0008940606885640311,-2.4697002212422965,0.054127291909178324,-0.2684074491262436,0.02650336582469847,-0.34315542529026666,0.006503089802367452,-0.4184002403914929,0.003731400831674891,0.0238,0.0018547236990991403,4663.333333333333,24.499433100017278,0.9326666666666666,0.00489988662000346,0.26541120392252376,0.002020338476878699,0.7648650406978671,0.0203023554268155,0.7098831771088996,0.004582745855131339,0.658489897545172,0.002457007651710977,0.9980727928768852,0.0005996509715041796,0.08534444684637199,0.009924787641340332,,,,,,,,,,,0.002992323438326524,0.002078886850756607,0.0006552884976069318,0.0010321808329653908,0.0,0.0,15.6188598670552,1.229015439031874,14.380731635268203,1.3129473576129116,4.162618151021,0.42087301575912933,3.6238353822735263,0.3868403866710857,0.3460932033020643,0.005255574600455271,0.3527375026669885,0.005284644643714196,1.2627378189076073,0.06729920348766522,1.1294531278484243,0.07047200149422544,0.20587995458956546,0.013438634662727711,0.18836264265608224,0.01897636129382583
sweep-fexo-tempgain-db-replay_on-b1,sweep,fexo,tempgain,db,on,1,3,0.85316420042804,0.0009276076739057145,-2.5550446680886685,0.06060924362353294,-0.2684074491262436,0.02650336582469847,-0.34381071378787365,0.006520196814972753,-0.4213925638298193,0.005729029437141034,0.024866666666666665,0.0015860503004493762,4644.666666666667,21.791945504908202,,,,,,,,,,,,,0.9977783952570273,0.0007008116643814896,4.292853491825383,0.1161301061852905,0.05300115947580745,0.003299288090193172,4.379742790660127,0.0942523993943372,0.8533625440534846,0.001352851161599964,-2.522338133413836,0.05845769806720718,-0.2684074491262436,0.02650336582469847,-0.3432321871320407,0.005147093867554375,-0.42145112350583075,0.004889859497505702,0.02413333333333333,0.0017987650084309392,4664.0,22.44994432064365,0.9328,0.004489988864128749,0.26050341654997466,0.001892406184888125,0.7648650406978671,0.0203023554268155,0.7098718440245454,0.0036448105984236505,0.6565083463585474,0.003207543848371182,0.9975720082989866,0.0004293594917451088,0.03270653467483253,0.016692950882540015,,,,,,,,,,,-5.855967601140858e-05,0.002526457267825968,0.0005785266558329302,0.0014054994256549745,0.0,0.0,15.6188598670552,1.229015439031874,15.891300709612642,1.1821207249802428,4.162618151021,0.42087301575912933,3.9293703776724676,0.4241388917342622,0.3460932033020643,0.005255574600455271,0.3602653540131178,0.00638535456960008,1.2627378189076073,0.06729920348766522,1.2796105414472085,0.058884684753518476,0.20587995458956546,0.013438634662727711,0.211679896939739,0.020574752620070764
sweep-fexo-tempgain-db-replay_on-b10,sweep,fexo,tempgain,db,on,10,3,0.85316420042804,0.0009276076739057145,-2.5550446680886685,0.06060924362353294,-0.2684074491262436,0.02650336582469847,-0.34381071378787365,0.006520196814972753,-0.4213925638298193,0.005729029437141034,0.024866666666666665,0.0015860503004493762,4644.666666666667,21.791945504908202,,,,,,,,,,,,,0.9977783952570273,0.0007008116643814896,4.292853491825383,0.1161301061852905,0.08857717985905349,0.001957725700931814,4.446759333840177,0.13317066439834138,0.8534328354984645,0.0007415558120643194,-2.5393685442006704,0.06299779460049112,-0.2684074491262436,0.02650336582469847,-0.34406094004710513,0.005850217592869804,-0.4220084773004055,0.003996174604471902,0.025400000000000002,0.0014514360704718163,4662.666666666667,24.073960113690383,0.9325333333333333,0.004814792022738077,0.26053140761886745,0.001997803021407347,0.7648650406978671,0.0203023554268155,0.7092976184955403,0.004105843780900633,0.6561399092887136,0.002615872239923357,0.9979989257027824,0.00019599613934239576,0.01567612388799766,0.015444187802822846,,,,,,,,,,,-0.0006159134705861306,0.001770263540492049,-0.0002502262592315452,0.000877163001104115,0.0,0.0,15.6188598670552,1.229015439031874,17.1941976468173,1.6044681918949608,4.162618151021,0.42087301575912933,4.0768626929453715,0.4140346244725587,0.3460932033020643,0.005255574600455271,0.3686700806213512,0.010108322202024539,1.2627378189076073,0.06729920348766522,1.3527600229105161,0.08879120692548405,0.20587995458956546,0.013438634662727711,0.2197532526071526,0.020415134216127957
